ratingUserID,movie_order,movie_id,predicted_rating
78dca3ab3acdb0ad101245e95332ac68,1,1273,4.488252334
10ee6ea6bfb79401fc78e92deba3d2ff,1,1273,4.488252334
dd9a68f52fd23e04592bdf08af807371,1,928,4.28723243262
c2daea04f1d84f2aa999c92200ec0222,1,99764,4.87711872308
fb6cc72fc2af933f3c6808fb9a6676c3,1,112183,4.64656196972
ef94eddb28db4edca56013331b5dec8e,1,1232,4.47889960559
d99db273e834f955834ba6ef2a2b60bd,1,97648,4.33884634843
cacdd140e39b8f7d9cd5c34781ab1c7c,1,1232,4.85301185932
e7c8485a3bb3eab91465cc76dcbd4748,1,858,4.22075114056
e11b65eb0dcb3c57eef5ebd096a5fd6a,1,1148,4.64346828945
8bb877fc4d206e9633f41afcf6f434da,1,1148,4.64346828945
4889e49b9f9ee173d10403b1bbcdf807,1,58559,5.21157415558
977f6a958c559679b9dca86180611d47,1,60069,5.0226807576
485945b55ab3de6f0b9310efc3f6df6a,1,7502,4.69199091255
c0d05df54bcd2985bcd24c3bed2bfd71,1,26674,5.09518967438
f85537ffab5ed6070c16e0d3c5475a29,1,3578,4.05554831658
ca12127d5f1198713631a62145557cf5,1,99813,4.47629716567
298aaf1709b835aede4a4d176445c986,1,94466,4.34155683605
b94e3f9b71ee6dc3098eb2a5b01c21ee,1,77658,4.26323929098
0eae92629ffc0a7f8e3da331d6165c22,1,922,4.09522582566
79e686209f702d41a8bbb321e093bf06,1,1204,4.47057636873
4d96607fb54831bf0c2eadf935949509,1,1204,4.47057636873
394fbaab64153b5b0db2344c7e1bc7b8,1,77658,4.44790779205
0abb6de2204f89752425ce67efcb8a45,1,527,4.57382240253
8a06e1eb68189ccd352d8c64f09906b8,1,86377,4.18239684968
2f7b73a8590616814caadf1f5faf21c2,1,594,4.2306314655
a3f6f847abb6082b391ce58b93a72892,1,594,4.2306314655
6cb8b74bf49c9125022d672af1a18df6,1,64034,4.13066443232
748784f3d73e3646d2094242769ebd75,1,50,4.13168814179
bf365c8d86810cb26e345d00b566dc85,1,858,4.55399462593
2991b667daafb17933f40ff1147f592a,1,858,4.55399462593
aa896478c00fac4050d39a232ed136d9,1,1566,4.79358067947
8089532820067141cdda1bef0e24fe6e,1,1196,4.21185453976
c11e293807ce2c2f67d577a50ad114eb,1,714,4.9350071611
b6a98cdd574405de0a180be9e0eafe73,1,260,5.12365196618
670f95d37827130426f3ff36ded5fc13,1,33779,4.82017679542
beaca1a921f1f14b352bf3fedb19b354,1,33779,4.82017679542
9fbafed65ef7f97b21f10c266d2c819f,1,129781,4.21709349667
a8628b669a0078a4ed4fbf82b6e047d7,1,1221,4.2634276396
41115f617c7fed70e319754f752f043d,1,26674,4.27803811022
e71887ed5a07922d41a0567ff8c79e12,1,26674,4.27803811022
a86bdc7d8a4a33649d3290133eb733ad,1,4973,4.39954435219
1526f4a779cc3723c955cddc3a353187,1,7153,4.52484140367
8cf9bfa3838cfc3f89f16e10a1ee59f4,1,3147,4.47058541345
b3ae1f573ab0da7ae549c58ca338a14f,1,95311,3.99147483602
6df3fb2cc02d06bf4e2c6135ad6da376,1,109487,4.87328229903
c6e04c6343a907c961108fef4a8199dd,1,117533,4.26505765977
45605c7a6be3394394827efa08a9799b,1,117533,4.26505765977
e585763cc728dbe4831d9da3a09b198f,1,1260,3.98267030191
7885b124d03dd6f6fb2a7ad04b752fe0,1,7502,4.72526236411
074ebec2822594b0edd299f4c537a795,1,2193,4.27935096652
7f60f800e807c63a865f302b2b76a156,1,2973,4.33760198021
4a2d7cb0d5db038f15697c3b99568b3a,1,108583,5.0
f7ee86fd173f2330f87e9b7b8467e737,1,64716,4.21694842157
78e6499e97a0d63098287ab3e5a3d577,1,89759,4.63010302248
1c2e6d8d6e0cfb2b41b804da6887bdfd,1,8958,4.88838585659
600ec019e03ab20d98ba29e4119d2145,1,86644,4.12448355278
5f16b14e2d82c31755291f40e8b0ec73,1,6016,3.79028022545
5af58060b20eaf97e38ef38de5d023a2,1,5995,4.45239755683
832d86d3a05e2b4973c329471ee9d6c4,1,2019,4.44120050687
bf179c359f7f3a40ef7dc0cc7a96d916,1,7502,3.97118070881
3cb885f5bbba64cea284e9332bea1d41,1,2076,4.58981115929
dcc6eb2145ef8a8f576cb97b62e79359,1,1198,4.14212175324
c44856e84d0bf38ab29aac2e4ed37fb2,1,55555,4.6681006448
74fc5fd7972ee74838cf90c79e7468e3,1,293,4.35185473685
dda27bce673baaf7c1f2d227d6c04f42,1,93988,4.97721579661
10cb5cdac57f0bdc611a9c515218cb3a,1,38038,4.86097360503
606c283f935f7934c965ca764a743959,1,7064,4.52061155965
3f77830c1b96c0ce003e248a069cf61d,1,89118,4.80143793161
b2ca52bdda6d8c8fd621d1afeda56d18,1,318,4.57176393273
556696f7f504c83ddc53459509379d53,1,2019,4.71742376018
9959ffe4dedb8041d94c104e6e39b1cf,1,527,4.26590646782
5574eba2387a0b2307f446ac87c2e2a3,1,527,4.26590646782
8f9f2afd1bdec2bc0ac0711654610368,1,527,4.75432111941
e2f13939d143d8921c77407f1faa36d6,1,86377,4.6249849175
03b6619900e1f5554bc066fe5be755ed,1,5952,4.53818500723
fa51c8a9ad4010eae58ef1345aa6a241,1,5995,4.66510427892
51deb51779d69d0947428ce7f65de264,1,7502,4.33874319545
ecc745900000136738f3bc574ae233c6,1,112183,4.37721655567
a016f499808cff7b7912ecea5fc3bd92,1,77658,4.51570524405
353ff77978efc9ba25632dc21d837bdb,1,307,4.20406104068
1d3043a095d56bbba6a4fc9589edc6df,1,108983,4.62394116802
ee6e559a70c5b3b092fffc14e94fc89f,1,68486,4.24604331377
361ea6536a6f61563495650b55f70e8a,1,58,3.92213157272
c37b3d7813f3e6642e47ed82c46fa8a8,1,77658,4.35573832584
25818c3dd647d4a78eebad93b2191c4d,1,108979,4.49315307865
cd1a74f9c820092953698e2776307427,1,8620,4.58583388926
d9924c1cad7cfaaf0143c73323ecf75a,1,8620,4.58583388926
fcdd8aebd0b45961e07b82a64994f9cb,1,8620,4.58583388926
2d5091f46b227e53ec876e460c7fd31f,1,969,4.13589452261
a66e7f83b26de15fef7b721f75affee6,1,93988,4.21800184043
4f9172efcb81db834498674dc3e03570,1,89118,4.77977699826
4d3868d25a632ec1f26b9bd2d9bc5678,1,30749,4.94542489328
5fe6685734bc25fd5d7796414305cacc,1,750,3.81562816904
0a15cfbb832dad71e3dff5a54f6f6744,1,81591,3.78841667051
0f741cad145cb26ecb0105b3525e1ecf,1,81591,3.78841667051
20713248bf5a8181bc2feeb0ffbf9ee2,1,91233,3.61696940636
1beb192fcbfba3b6afa17b00ae68605a,1,60069,4.06816983379
8e6ac49cfc652f613945d0122864a0bc,1,71535,4.81240489632
bc594620812a29d7c814ee128bb12427,1,71535,4.81240489632
f1b4c71d4f779ba63ff8e6079e0f956b,1,92500,4.46380128353
638167696ccf09b6cac03aff39ac381a,1,1136,4.65314608378
86909896cc043504051d9aa5b062e65f,1,112175,4.386639706
92db41588fb6acb7b8056401602ed159,1,778,3.83291062956
9c337bc9a8eae89122bbe726840f9d56,1,31658,4.06727264542
0867d54431f3ab8832122430352b1c5d,1,266,4.2877879049
303cf2ce8a2b17c753a8d3be988e11fd,1,108583,4.73622335701
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
4638502dc978788ec9d44e64e43a6757,1,4011,4.29527952165
7f6196cb38a8743fc7b0074fb22fed51,1,1217,4.09246293162
20a4a75b95177dc14f6b9081dbd6e303,1,26674,3.70210629066
a5f33f1822d09635446a5c6b6c9fd2e4,1,26674,3.70210629066
18e37deb2d36f25d6c38800f94afab02,1,112556,4.25003410273
efd2126d7f53a77c39bfdd818a903e76,1,441,4.34403695078
cd3006656ff803042fd9ac99a3f0f9f5,1,1201,3.34940309632
5793d3389ed374077fb52edf7f1b0c67,1,1201,3.34940309632
eac2e1281daa55e8303d234ad31b6fde,1,5669,4.76392281853
edfa9b859c9570eeaa11708eb867f59f,1,101850,4.41366198879
edf136ea4b8d6ea43f221d3ec0681d1b,1,3415,4.64573080966
52010b521656518e8aa3937301e08b43,1,1089,4.28002107785
2a07d165d2b0edb986114842d38c6d96,1,108583,4.082646658
2d308fa640bc031d7c439d20619b6108,1,1148,4.20193528626
353d73a2d9c5ba0b21e4186d567502b3,1,1148,4.20193528626
10dae2db89bc660a12ae0a03ec03a28d,1,1243,3.88918888224
d378c1181977ffb28cf8e6b7f1c1e178,1,115210,4.45409207845
51486a050b36f396d461df563f9a8772,1,104374,3.99562590219
dd91994e50a6958da1684d70cbc38448,1,91529,4.27784786831
efa5986beae190da893c945cb20e0adb,1,94466,4.33465521272
786d18a26d4a6a97f97df8e7ac04a5c7,1,1232,4.25419186144
19812ede65f4926b814f3c21d78af3c7,1,101973,3.92129359014
badbb6d131b0db34852e5b7a6fea1ae6,1,26674,4.60826940321
704918231591527266cb521ba7b37255,1,26674,4.60826940321
d94778708f4215e6dd10b32e022df06b,1,57669,4.66117505701
543e04330448412fc8a2540c47fe023d,1,60069,3.73200234318
8f27982a6eaeba38c1c38b92e01ea2fd,1,47,4.41122458978
6cf0999127f571d16808c058e5087443,1,112399,4.4906885004
e21b648e43e0de5c5381093191276c1a,1,2208,3.96026661821
a44eac2fba62477adfb8b519dc8ae3b7,1,73881,4.50985106445
6bb2e5d0393b5cafea63735ff0a14eca,1,77658,4.18899313569
c56613815b9f708eb9df7eb6afd42a49,1,2959,4.25274751493
c56613815b9f708eb9df7eb6afd42a49,1,2959,4.25274751493
d8a5ed118c07a72f44e920900a4288ec,1,109487,3.90094948437
662067cb7aa1cd665c05325bc6ae27e3,1,56921,4.03923580463
f3fcfc2d7f42ae5dccfd7652c7c8657e,1,96821,4.84696053286
b6526710ce105aa5e6a229bbb895cda7,1,46976,4.23968708031
b54372490fb6e3ccace51c0e3541db08,1,112334,5.79494029379
9f94b45bfa92d23e603e8f1028cd84d9,1,68237,4.9067666267
8667bb6dd8ba7f2c06228fc7ae5287fa,1,112552,3.84144592638
9aa6170f7b9b4a83e695a66bdf482727,1,2329,4.2193369069
486e25befec8173dae20c0dc83ad51cf,1,4993,4.27338192766
8a90d8a5aa3eb0be3da2c9b9cdae731c,1,77658,3.42718361573
4fae0695454a986d8328aadba1534575,1,64575,4.45822380569
d37f84871a66c3cdc56e168698eb4df3,1,115617,3.72569808863
7659442ea387e7ac749cfa103cd00e3e,1,26674,4.35906492452
406e524e5672daf6c95bd4a77b99aab1,1,66097,3.8746938465
381bf101484423aeae3cdec929ea7bc9,1,66097,3.8746938465
4bac3a1b102aa762bb7e0e6dba956848,1,2076,4.76724927306
90eb6bb64582f5f267d5878b13889e13,1,99764,4.88235709191
08614ffe83a9fd656e55a3b04ad63260,1,2019,4.61472612421
65d4d19da29991525bee31a46234c2f3,1,2324,4.50090777842
7f9708943d2b76715b1ea4c806eaa0ce,1,1704,4.99186582055
8dfc6bf83800d081dd4bcec2468d6b9e,1,104069,4.74570072924
060ba368aa0c89036bcd60d2eaf0821d,1,104069,4.74570072924
1ac24c5d40258d0fb475b6245f162f8d,1,6539,4.43170011894
8b9e61814ef647f8c5ae98e10850f06f,1,112290,4.35348154275
da8db4006fe6c67be94f8a614ad1f4c2,1,112290,4.35348154275
f9603f3aae08b94fe9ef7b63f0d43024,1,82143,4.64311252787
71682560577748eb0b869b6462112f37,1,104913,4.11464556982
54a8d9bafb14bbc34bd29bb43afd4f9a,1,1923,5.0
03e2da2157f1a7784d4f832c99e445ca,1,92535,3.55046281189
c623f6851b15b4c186774ea9955589e5,1,92535,3.55046281189
65aeb1745e7cdf4642109a670b4d6458,1,4011,4.23337290905
6a053797512306a66c59b6cff357cc06,1,2762,4.51405929316
7ffab5e3c024846850f64eb201158056,1,2762,4.51405929316
58a83486a60dace4c8af7063547a49f4,1,2858,4.01939557215
4d39661a6f14a86294dcb3de363fd611,1,4993,4.16340439377
2eec4f7595ed7e12c5a3bc569201be75,1,77658,4.04547335623
64efa50b45006b598299b36668c8239b,1,86781,4.75158586083
dcb530d26152e6752fa160a814de746d,1,65293,3.68540236277
912e6694323e3ff866454a3dec7a3191,1,2186,4.29885541004
7eff941fb12dfce8f7ee4c2df3ba7c95,1,122892,4.83670334387
81c003cb981c02b9505b36fd24719f34,1,122892,4.83670334387
6e0a23b6ba9f545e9710e84d6abbbbb7,1,86345,4.15455343536
5062e82d9cba84189619eddeabf75b61,1,112552,4.89548836339
ad1eaec7f349e41a8294f4b37819abf4,1,112552,4.89548836339
1589809ad03d8e959aa877fcb4e2d409,1,7502,4.13770679649
4553b9eb63ff23c392c5387e59499443,1,858,4.32649802605
38c6ad75bb8b9fc638c9b04125c17327,1,73881,4.02626098839
b72d1cea770268863d0d2d29a1bd5ec7,1,6713,3.72046026825
bbb86c7543b10351c5383686af32e343,1,77658,4.51927566698
5f026502b710cc151ee87ae8f87f4b5d,1,112290,4.33726268899
526ca835abe8d4fba1c3df064ce4ff4c,1,3030,4.50758522106
4ab3349d1049a8fb87c9251949ef151b,1,26674,4.36143294528
71ecdf86e2b14ada2f0818436eec5d08,1,112556,3.57646970596
0d3c66e7cfdb6eef3fbe49735a9a675d,1,3949,4.51785105531
22a90687d75b8a1c3c2728b509f6038c,1,108979,4.84396685668
232d2f22041afde422287a0028a76213,1,60069,4.42516868972
f75ca3a770eff0f9ec5cfe7f8958ee95,1,2064,4.00612776289
b859f082abcb36d7172ee75198a7153d,1,7502,4.62770960715
3bb6ac2a53ef5952c766c1a3ef4147cc,1,2324,4.08496757315
fc53446ee27f8ddd2950eb46f3a69d4c,1,109374,4.16416374825
a365eb5c2bc825c8bb833ff0bd3f17c7,1,77658,3.96985565487
327856e80e5b3d161fe06de77dae0a75,1,3362,3.9156052811
e46267204fe0da35710877834f57a3b4,1,99764,3.87971605498
69d76280e729549e9a473cb1311f66ff,1,4973,5.0097602451
7022dea54f1bec65ee4e538ffcd84a6a,1,65188,4.14114149392
a88b5a4e66f02d062ab7a48b7cd8c7df,1,17,4.20193315868
c10b484c3f63a9e542c1f16c040c67e0,1,1270,3.85584811238
46129e09a0c43f1076de43940bdef444,1,1270,3.85584811238
2e3fd5ac66876b88871475e223e2a886,1,1267,3.86405752727
677e7b5a7940508fd61493b9c9c5e9c6,1,102217,3.89071460332
83408379248e8cd55567b94a256112dd,1,127152,4.95103374335
6ed2b68d81517c07df7021d48fac54e9,1,113573,4.5341656788
76687b29c04a6f0e657ae2577f742d4f,1,58559,4.24218480056
318b8b8173dbe08826361d569469d89e,1,99764,4.31726704372
3e1c3ef46aaa8b57458d2df424f99f1e,1,77658,4.76608826198
f3747b8108c7c49cacd81747b7069e7e,1,66934,4.22347625718
1b0ea76e8cbb57d3a8810be5c8d476f8,1,4973,4.51568218153
9272ed3b8dc619b4f9db9e77a99cc8f3,1,100553,4.56900439059
5235f99bc3f1b24867aa647d389e6e3f,1,89864,4.48341800419
8834c73dd9fafa87e3e0b78a539792af,1,2096,3.98673688512
2681d2f166d9d5351accab7ca1c6b00c,1,2096,3.98673688512
8ff1d39a31b8e5be6feb61e517b9b04f,1,4011,3.84211960239
574c857ea4e6df0d97f75df6a03510a5,1,94466,4.27322712886
17998bc86567f5b606e15df37749eb53,1,96821,4.26467695159
78e93072cfe874f20e5bf6ab7b815a7f,1,26674,4.17610397136
a4e5c4f5afe713f8e8dbd4796c974144,1,109487,4.6766401597
66a2cd97b33a8c7095a7e97311b1591e,1,96606,4.50675757077
0c0d338aed34e0b42e4d849ffc0e60b1,1,36363,4.63654334813
702c2cb4d90f4bcbeb00a993c4239046,1,126084,3.90682847424
658af870ba8eacc717950deb275fc837,1,126084,3.90682847424
cace7b4da14681eb626c2475e5bef741,1,2278,3.83081336669
22b161ed7c8e52a16a304bc847122353,1,4878,3.95235190954
e53fcf997ebedccd13b199bbee78592b,1,2019,4.662218052
9ba0ccf0a69ae15c85d1b289baa4d494,1,1372,4.30766526833
9ba0ccf0a69ae15c85d1b289baa4d494,1,1372,4.30766526833
01aedde55cfaf3825b8f1e162fda5225,1,44555,4.13052099327
497b39a8683a53512c8def4efa0caf5a,1,1945,4.28440774336
1ae8bd98b2654b83aff78ab5ef9f48dd,1,58559,4.14450193754
02e224a227567e5bec151ae71b0b0d35,1,4235,4.20120394559
11be3af40931ff45392d64a291ddb9ef,1,750,4.33014913612
8c4fe00448b5cf2833c438204ebfff8d,1,77658,3.73395405697
70c3300e28e636b10ac748f266ae813b,1,306,4.5370615062
5e87e52483aa882b74bf8234b6d167cc,1,1214,4.20248150341
bf9cf1035e0fc5a1ea4fb2eddec7ee88,1,77658,4.31233138214
15fa8bb95dc74d072cca7f915f0a528c,1,104879,5.03585278845
d890f33e2b71506322bde37f3abafb71,1,7502,3.94149079144
bd93a6a6fd678f2b2b45e85b36cabfb1,1,4327,4.84383658498
f749053333e87cf73f500bc3fdfec450,1,4327,4.84383658498
93c69e53c4efd6eb44fbb7af48d19136,1,6016,4.67977821243
2e6437ea97d46ed8303864645acd79d2,1,77658,4.30080618733
a42e355e83b3c6d06464a082b7242bed,1,26109,3.85190541903
d5dd6d18c1290b53070495a62a8670ec,1,26109,3.85190541903
bce86158a455f637e99ef8a6cab948e1,1,129514,4.89825313026
f735a214472876a0c68cbb4647f4a6da,1,129514,4.89825313026
8b70d9f04a409b47114368b3a0f753c4,1,112175,4.61464831397
f7eacf6c01e85a6fa1da6ec7f86b4b37,1,116797,4.38080823386
653ce8c43deb43f929689aa192fd160e,1,1148,4.13122527526
2a99ca0d9a639ac1be967a3e941f2f74,1,109487,4.66213511366
bba645691bc7e0fd7367213da7bca95f,1,108583,4.58913807118
af5b26160c51d2185fef4e524b0c1a31,1,7063,4.11885228994
8fe3abb4d69e09eca5b7ee1eba8c3c28,1,1900,5.0
45a7ade9f9db5470a11d877096404dc9,1,48530,3.5261302107
e1722ca7e910c77340502803541fc516,1,60069,4.864548197
8de482e14a2ee5400c11ce8e7ead2ba1,1,1197,4.5902299888
56e06bea8cc11477eb0e5dd2b5804ee6,1,99764,4.11379778493
d0310993ced219c9d5f81c0e930d0b5c,1,6016,4.17136478808
391f02411f9fbf8564742db593cadf3f,1,94466,4.07019344033
fda31855437976e98a09cd75ca25d37c,1,122882,4.70417233092
405dffe332555028ed6b82f3a9845370,1,122882,4.70417233092
145404f0367d7fb26eb064b1e7a07685,1,105250,4.76243044558
06bd71884b7d8fb0e814aa016b6a6d9f,1,953,4.10628392521
726975842d6b74479e036a88a7d8064a,1,77658,4.07168519987
dc62114f0f8277397ff03686faf02d9d,1,94466,4.13332211887
3e3b479076bd0aa885c44cda056f5c70,1,2324,4.83630798054
274c166f636bfe5b05d129f284ab3862,1,1208,4.15644661197
09cdd60b9872b88c8d7e8b655b348bb5,1,2730,3.34629043492
e646a41cf0fc231116f31d0a07140bf9,1,5014,4.70625989267
ceb9999feb045cc6449a0e4aa9ec9d0b,1,108583,4.19535982127
8a663d7af9fa71406b668901d1924ef3,1,1252,4.04149843242
e2db1205361289699738f96463e37971,1,4973,4.73086613753
80b864a34a629aed7c7a1242f9cbeca9,1,1252,4.05197322008
d8a9d52bc4a210e680b2ddcff4e2ec0c,1,79132,4.00849772108
13e6dc83483b272928d613cb69ed9e2a,1,1148,3.7398518908
0df997a88db577e0b3e38606858346e7,1,95311,4.47562101018
ec25b6b66b2e49b7e0bb3e74a23a65fa,1,100556,3.9469359055
8de3f511c82a1a152ff16a986c2884c3,1,928,4.24692243562
cb4ef7257fae75736b689ba8591b7670,1,6987,4.6557088712
94db40b32bda57a7c1830184122cb005,1,112552,4.35191876203
930f629e8b7182f0a51582b15ba86160,1,86345,3.87671803923
92c50cf422ff3aa91114677c489b12f8,1,27773,4.81176908753
caa5b8067980402f57ca5d1e50399132,1,92535,4.93505046599
c06a8ef4fcb95e59d2206e77e5d062c3,1,1233,4.18523523244
d73dd34c556a0df3881b25bc4e42db99,1,60069,4.89573571375
d66762ee504e83149495a6eebf8c8959,1,1208,4.06375258626
48a52207c776c04f3419db9ab6a2cbd1,1,1208,4.06375258626
1ed84e41d1199bd80978e5472689de49,1,1208,4.06375258626
fc32d2ef26c4fcf6cbeb2cd222dd56c3,1,1189,4.11206440917
0f82403932a76192f2803e283e135bed,1,1172,4.01900857535
1a4926479ca0b4c42df6cefb89aa59d9,1,120823,4.035432486
2a46cb7fac675410cd4457460a1630fc,1,116797,4.22932746958
49d2982c19ef8cae75f7aa3099285fb2,1,112399,4.32828240539
5dcd3690af8b3b9638777d62e72a73e6,1,115569,4.44030120394
fcae1da08cada2c0d65feadac557de3e,1,1262,4.71700345714
7bab2dffdde2dc0280f291194aec45b1,1,112290,3.73325750588
567a46b79c1c6dc848a1cfde7229d124,1,108583,4.5342584052
b1ffe66c21dd068ecda89ae83d0efabe,1,129514,4.38617225314
e42e43802f7d90867d9fc1d563dbf328,1,109487,4.14314015825
e2ff8ab4555623038de762dafe9fe2b2,1,88125,4.26604346354
581318c4039db9284d28dd41480c7d4c,1,306,4.55257799146
44e7abdbd92f204d75325440946a72cc,1,1201,4.05352537587
72a7fde12307154e7c5125676c234a20,1,1201,4.05352537587
e9ba9fd6f504f157b6a92cd62a2ef4b7,1,50,4.91853429733
1e0b304a9275e1e1579cceab9c476c55,1,904,4.24909878534
a9c0a02a48e3206e3efa9572b9cbed74,1,745,4.48022115485
c25c7d0ae64ce7f2175227eccac58fd6,1,6,4.77102147744
2ff9b7f6e89fd7b705a0336d406c3fba,1,858,4.04209092171
29d3fed099a51e11df36064a6465e4eb,1,70186,4.04650706582
5703de3548ff252d497ed77119eccccf,1,318,4.35089747196
a916e5e0c713059b14efbc3553e554dd,1,31410,4.1402426904
55ba31691c676e6b33b4a3c284980490,1,2028,4.83814884832
ed188b310bfe08aa3fb39d496693d271,1,104069,4.84508305512
abb3365a8b5a8ed98497110974d21089,1,1219,4.68182847662
f9d5f3679105db1fc8099bfd9586c840,1,1213,4.59686797387
7784e2d523d6d241bca34c5d8a8d642f,1,3365,4.80939901907
258490600493aaf3463350984a0190a7,1,8970,3.75054292661
e6cd1317760d4e38601623203f521e86,1,1219,3.46105138922
8bc244a0172ec6c12b115c5c13362d75,1,77658,3.30781125081
120b3d64e4c26c0c457ea26dcc34727c,1,99764,4.12103509495
b682bcc838d091d6a17eceec700f865a,1,68358,4.47395608019
7d3df846fa66c49b6d626197d0bf22d5,1,5008,4.92129379813
1c6cdc08eaba89c25d00c6d96259043e,1,108583,4.30980047726
330def8b213289e93fcfb678fbb545e2,1,56367,4.47330647186
c9e8bde2288e032514915733c68e6d98,1,121372,4.3787380671
aa675e0f8ee4c6123a9a0a3fb1e493c5,1,1196,5.07281133038
af5504ddb7e6b50d723d24653229a3f4,1,1196,5.07281133038
eee07f9887fb266c41125d5d4c1c5130,1,1196,5.07281133038
4778df829e30680da321827deb05fd88,1,77658,4.20168420595
8785e1793c5b4c1937d2cf759fb43bc9,1,1204,4.29003864113
8f76b389b0bd71c8e2bc52e516287fc6,1,106782,4.77307352581
daedbccc0a0070174732f5b82fe02343,1,7502,3.80397028079
a1fedc8de294a95fcb8efcd83ec5854c,1,1234,4.23169328361
da7b09437c85d423842da348275dcd1c,1,1200,4.51255720411
9a110e15f113faef8c5e393241316ea9,1,4993,4.53349263848
fa1406e3ad87b6198457191c48dfe34c,1,44555,4.51576902012
c2d26651f5f0fa9bbc62098a5b78db9c,1,58559,4.50950217567
c65388b2802d963be58bb0837b4dc8db,1,94466,4.30774795297
1dee7ead0cd183ea2004f928e9a8da84,1,94466,4.30774795297
ab447a5da1a868cdc09bae1a2c182e60,1,44555,4.39599973114
0af6e4acd1cddf76c5378d20e3bfcb9f,1,81834,4.90975167597
3b55147107fc9383234c4587c8c2dc83,1,1199,4.85067866352
4a29134f1e3a144607dc0e691da6526e,1,113741,3.85635159173
a1c72e3806aaa45dcf10e905a10ad11e,1,113741,3.85635159173
4e0bee93a8d74e477f7f891a8057a157,1,1196,4.81056977839
8f45de0d6ded99d3c81f32100d08ab85,1,904,4.21710407005
af9d66507b76a890adf68348360207ac,1,100714,4.56812071424
9090ec44d3652c058a5163f68fd2f3af,1,1625,4.43085412913
e5c75a1bc0d12b3db74ddc9711918e11,1,1234,4.40200487491
5b195b2c2a17cbbcfebed83a8c608163,1,3000,4.33535060087
86e7f7dedfaa148af546651c3d9a6094,1,6016,4.47238038731
a7facf9671c4dd8d412b8b874ef41ec9,1,3030,4.80943294745
840012d08218ace331b367f1a5c7fd0a,1,5291,4.16547781513
1ae8c81b9be573edbd744210bc45d744,1,5291,4.16547781513
8cfdaed1bb0ac5af9f9de3b2c4b31f41,1,6016,4.72182231789
9506c5c93356b984bdd17a7d48a36997,1,26587,4.49654096145
d9955166fbdbc60ca80f1b36d38601d4,1,527,4.15327913626
debdf27243aa9581944616f421fa3fb8,1,913,4.47661903364
97021e7fc3f465c130c2d03a65c922f4,1,1221,4.09419367737
e4e2ad9aff8382ef405478af468268cc,1,1653,4.24858758017
863242009cfc08770d4a4b2be794ea30,1,102588,4.67160370826
faec1b91ec4bd3fc157f693b2d80718a,1,1203,3.69680831366
188b0cca409b8e0517720f18aa8a4f8d,1,112290,4.05587679605
14e7593e7101b934b13675ba2bbbddd2,1,92259,4.82615896511
c5166242b56b0127f6b6d1037f949d07,1,318,4.2984500539
b8e8a964021cdaacc8cf565bb823c3e7,1,1148,3.78298245559
